token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
slow,3,396,399,0.004052530999144821,0.06621796977393331,South Carolina,South Carolina_vs_rest,823,68394
conduct,3,396,399,0.004052530999144821,0.06621796977393331,South Carolina,South Carolina_vs_rest,823,68394
boundaries,3,396,399,0.004052530999144821,0.06621796977393331,South Carolina,South Carolina_vs_rest,823,68394
raise,4,561,565,0.0033962315090132478,0.06602946281593328,South Carolina,South Carolina_vs_rest,823,68394
weapon,3,397,400,0.004024439021772963,0.06584099905031982,South Carolina,South Carolina_vs_rest,823,68394
beneficial,2,240,242,0.005166608709673781,0.06575907471223132,South Carolina,South Carolina_vs_rest,823,68394
generations,2,240,242,0.005166608709673781,0.06575907471223132,South Carolina,South Carolina_vs_rest,823,68394
detail,7,1081,1088,0.0024308554342447053,0.06557237172151825,South Carolina,South Carolina_vs_rest,823,68394
gauge,1,97,98,0.008062714275094862,0.06533449030819519,South Carolina,South Carolina_vs_rest,823,68394
expose,1,97,98,0.008062714275094862,0.06533449030819519,South Carolina,South Carolina_vs_rest,823,68394
recovered,1,97,98,0.008062714275094862,0.06533449030819519,South Carolina,South Carolina_vs_rest,823,68394
resort,1,97,98,0.008062714275094862,0.06533449030819519,South Carolina,South Carolina_vs_rest,823,68394
comparisons,1,97,98,0.008062714275094862,0.06533449030819519,South Carolina,South Carolina_vs_rest,823,68394
era,4,564,568,0.003340335191460042,0.06511431581651855,South Carolina,South Carolina_vs_rest,823,68394
according,8,1262,1270,0.00222960603327671,0.0649774884397604,South Carolina,South Carolina_vs_rest,823,68394
bed,5,735,740,0.002913594215661064,0.06482264167172097,South Carolina,South Carolina_vs_rest,823,68394
labor,9,1443,1452,0.002078806454610671,0.06477680345963878,South Carolina,South Carolina_vs_rest,823,68394
inc,2,242,244,0.005065407160678603,0.06473579825209755,South Carolina,South Carolina_vs_rest,823,68394
meter,2,242,244,0.005065407160678603,0.06473579825209755,South Carolina,South Carolina_vs_rest,823,68394
phrases,2,242,244,0.005065407160678603,0.06473579825209755,South Carolina,South Carolina_vs_rest,823,68394
forbidden,1,98,99,0.00790887878523705,0.06441244844081,South Carolina,South Carolina_vs_rest,823,68394
counselor,1,98,99,0.00790887878523705,0.06441244844081,South Carolina,South Carolina_vs_rest,823,68394
beating,1,98,99,0.00790887878523705,0.06441244844081,South Carolina,South Carolina_vs_rest,823,68394
reckless,1,98,99,0.00790887878523705,0.06441244844081,South Carolina,South Carolina_vs_rest,823,68394
pip,1,98,99,0.00790887878523705,0.06441244844081,South Carolina,South Carolina_vs_rest,823,68394
renewed,1,98,99,0.00790887878523705,0.06441244844081,South Carolina,South Carolina_vs_rest,823,68394
rated,1,98,99,0.00790887878523705,0.06441244844081,South Carolina,South Carolina_vs_rest,823,68394
argues,1,98,99,0.00790887878523705,0.06441244844081,South Carolina,South Carolina_vs_rest,823,68394
embarrassment,1,98,99,0.00790887878523705,0.06441244844081,South Carolina,South Carolina_vs_rest,823,68394
reputation,2,243,245,0.005015424734507334,0.06422770966423594,South Carolina,South Carolina_vs_rest,823,68394
carolina,3,402,405,0.003886056153753259,0.0639716837835385,South Carolina,South Carolina_vs_rest,823,68394
million,8,1268,1276,0.0021853071340416363,0.0638362819629343,South Carolina,South Carolina_vs_rest,823,68394
flowing,2,244,246,0.004965847850852967,0.06372195749192522,South Carolina,South Carolina_vs_rest,823,68394
younger,4,569,573,0.0032484730210491364,0.06360075694497576,South Carolina,South Carolina_vs_rest,823,68394
eds,1,99,100,0.007758112482784796,0.06350130782199381,South Carolina,South Carolina_vs_rest,823,68394
suppress,1,99,100,0.007758112482784796,0.06350130782199381,South Carolina,South Carolina_vs_rest,823,68394
turmoil,1,99,100,0.007758112482784796,0.06350130782199381,South Carolina,South Carolina_vs_rest,823,68394
soothing,1,99,100,0.007758112482784796,0.06350130782199381,South Carolina,South Carolina_vs_rest,823,68394
expressive,1,99,100,0.007758112482784796,0.06350130782199381,South Carolina,South Carolina_vs_rest,823,68394
miss,6,915,921,0.002551670509955528,0.06333012678749415,South Carolina,South Carolina_vs_rest,823,68394
examine,2,245,247,0.004916671593809596,0.06321851961298841,South Carolina,South Carolina_vs_rest,823,68394
flash,2,245,247,0.004916671593809596,0.06321851961298841,South Carolina,South Carolina_vs_rest,823,68394
respond,9,1453,1462,0.002015394834684159,0.06301608864722458,South Carolina,South Carolina_vs_rest,823,68394
lose,3,405,408,0.0038046514605003523,0.06286231240046013,South Carolina,South Carolina_vs_rest,823,68394
wasn,4,572,576,0.0031941198823215444,0.06269952978803825,South Carolina,South Carolina_vs_rest,823,68394
legislative,1,100,101,0.007610324422095971,0.06260081266597319,South Carolina,South Carolina_vs_rest,823,68394
contexts,1,100,101,0.007610324422095971,0.06260081266597319,South Carolina,South Carolina_vs_rest,823,68394
founder,1,100,101,0.007610324422095971,0.06260081266597319,South Carolina,South Carolina_vs_rest,823,68394
resilient,1,100,101,0.007610324422095971,0.06260081266597319,South Carolina,South Carolina_vs_rest,823,68394
nononsense,1,100,101,0.007610324422095971,0.06260081266597319,South Carolina,South Carolina_vs_rest,823,68394
accomplished,1,100,101,0.007610324422095971,0.06260081266597319,South Carolina,South Carolina_vs_rest,823,68394
allied,1,100,101,0.007610324422095971,0.06260081266597319,South Carolina,South Carolina_vs_rest,823,68394
ecosystem,1,100,101,0.007610324422095971,0.06260081266597319,South Carolina,South Carolina_vs_rest,823,68394
tone,5,744,749,0.002792204555953859,0.06249730238205517,South Carolina,South Carolina_vs_rest,823,68394
breaks,3,406,409,0.003777781451583806,0.06249452348713397,South Carolina,South Carolina_vs_rest,823,68394
comes,9,1456,1465,0.001996539871424119,0.062490365976901566,South Carolina,South Carolina_vs_rest,823,68394
staff,4,573,577,0.0031761275468049632,0.06240025823001647,South Carolina,South Carolina_vs_rest,823,68394
instantly,2,247,249,0.004819501689999228,0.062218499756561546,South Carolina,South Carolina_vs_rest,823,68394
assembly,2,247,249,0.004819501689999228,0.062218499756561546,South Carolina,South Carolina_vs_rest,823,68394
script,27,4852,4879,0.0010854346836994822,0.06198979021155164,South Carolina,South Carolina_vs_rest,823,68394
hear,11,1825,1836,0.0017691891101243584,0.061988425273189936,South Carolina,South Carolina_vs_rest,823,68394
greater,6,921,927,0.0024886177548548716,0.06196543547294616,South Carolina,South Carolina_vs_rest,823,68394
word,14,2382,2396,0.001547595330636753,0.06194196386137599,South Carolina,South Carolina_vs_rest,823,68394
efficiency,3,408,411,0.0037244329768544304,0.06176191402187131,South Carolina,South Carolina_vs_rest,823,68394
automatically,2,248,250,0.0047714986007800775,0.06172187502886168,South Carolina,South Carolina_vs_rest,823,68394
joins,1,101,102,0.007465427215631593,0.061710715768182954,South Carolina,South Carolina_vs_rest,823,68394
blunt,1,101,102,0.007465427215631593,0.061710715768182954,South Carolina,South Carolina_vs_rest,823,68394
frameworks,1,101,102,0.007465427215631593,0.061710715768182954,South Carolina,South Carolina_vs_rest,823,68394
cheer,1,101,102,0.007465427215631593,0.061710715768182954,South Carolina,South Carolina_vs_rest,823,68394
watching,4,576,580,0.003122522140550643,0.061505824249184105,South Carolina,South Carolina_vs_rest,823,68394
containing,3,409,412,0.003697952613723743,0.06139708231273078,South Carolina,South Carolina_vs_rest,823,68394
company,17,2951,2968,0.0013751885469668323,0.061258450702790374,South Carolina,South Carolina_vs_rest,823,68394
sand,2,249,251,0.004723877250203401,0.0612274790836199,South Carolina,South Carolina_vs_rest,823,68394
wanted,9,1464,1473,0.0019466348127235023,0.061093999938304534,South Carolina,South Carolina_vs_rest,823,68394
summary,6,926,932,0.002436692895406267,0.060835416751473546,South Carolina,South Carolina_vs_rest,823,68394
needing,1,102,103,0.00732333686162967,0.06083077813473311,South Carolina,South Carolina_vs_rest,823,68394
males,1,102,103,0.00732333686162967,0.06083077813473311,South Carolina,South Carolina_vs_rest,823,68394
gadgets,1,102,103,0.00732333686162967,0.06083077813473311,South Carolina,South Carolina_vs_rest,823,68394
residential,1,102,103,0.00732333686162967,0.06083077813473311,South Carolina,South Carolina_vs_rest,823,68394
censor,1,102,103,0.00732333686162967,0.06083077813473311,South Carolina,South Carolina_vs_rest,823,68394
endure,1,102,103,0.00732333686162967,0.06083077813473311,South Carolina,South Carolina_vs_rest,823,68394
teenage,2,250,252,0.004676633102548067,0.06073529126156456,South Carolina,South Carolina_vs_rest,823,68394
hall,3,411,414,0.0036453749612590514,0.060670337390788295,South Carolina,South Carolina_vs_rest,823,68394
doesn,7,1105,1112,0.002223194643891091,0.06062648037274884,South Carolina,South Carolina_vs_rest,823,68394
double,13,2206,2219,0.0015706265845123468,0.06049749582321903,South Carolina,South Carolina_vs_rest,823,68394
faster,4,580,584,0.003051903475165929,0.06032105047117858,South Carolina,South Carolina_vs_rest,823,68394
papers,2,251,253,0.004629761693660583,0.06024529118067209,South Carolina,South Carolina_vs_rest,823,68394
blocks,2,251,253,0.004629761693660583,0.06024529118067209,South Carolina,South Carolina_vs_rest,823,68394
altered,1,103,104,0.007183972581700004,0.059960768631352045,South Carolina,South Carolina_vs_rest,823,68394
tons,1,103,104,0.007183972581700004,0.059960768631352045,South Carolina,South Carolina_vs_rest,823,68394
republican,1,103,104,0.007183972581700004,0.059960768631352045,South Carolina,South Carolina_vs_rest,823,68394
maid,1,103,104,0.007183972581700004,0.059960768631352045,South Carolina,South Carolina_vs_rest,823,68394
publication,1,103,104,0.007183972581700004,0.059960768631352045,South Carolina,South Carolina_vs_rest,823,68394
trick,1,103,104,0.007183972581700004,0.059960768631352045,South Carolina,South Carolina_vs_rest,823,68394
popularity,1,103,104,0.007183972581700004,0.059960768631352045,South Carolina,South Carolina_vs_rest,823,68394
fought,3,413,416,0.0035933019456670934,0.05994744758675004,South Carolina,South Carolina_vs_rest,823,68394
generated,3,413,416,0.0035933019456670934,0.05994744758675004,South Carolina,South Carolina_vs_rest,823,68394
gives,6,931,937,0.0023853212614532993,0.05971187915025559,South Carolina,South Carolina_vs_rest,823,68394
budget,2,253,255,0.00453711958506986,0.05927177407242721,South Carolina,South Carolina_vs_rest,823,68394
interesting,6,933,939,0.0023649255345130626,0.059264261016305074,South Carolina,South Carolina_vs_rest,823,68394
obsessed,1,104,105,0.007047256667684465,0.05910046365064291,South Carolina,South Carolina_vs_rest,823,68394
interpretations,1,104,105,0.007047256667684465,0.05910046365064291,South Carolina,South Carolina_vs_rest,823,68394
distress,1,104,105,0.007047256667684465,0.05910046365064291,South Carolina,South Carolina_vs_rest,823,68394
flows,1,104,105,0.007047256667684465,0.05910046365064291,South Carolina,South Carolina_vs_rest,823,68394
innocence,1,104,105,0.007047256667684465,0.05910046365064291,South Carolina,South Carolina_vs_rest,823,68394
fury,1,104,105,0.007047256667684465,0.05910046365064291,South Carolina,South Carolina_vs_rest,823,68394
modification,1,104,105,0.007047256667684465,0.05910046365064291,South Carolina,South Carolina_vs_rest,823,68394
bearing,1,104,105,0.007047256667684465,0.05910046365064291,South Carolina,South Carolina_vs_rest,823,68394
limitations,3,416,419,0.0035161228365048203,0.05887024771109483,South Carolina,South Carolina_vs_rest,823,68394
next,25,4501,4526,0.0010699837811909418,0.058855144663155695,South Carolina,South Carolina_vs_rest,823,68394
constantly,4,585,589,0.0029649766316879322,0.05885242942866747,South Carolina,South Carolina_vs_rest,823,68394
somebody,2,254,256,0.004491340302442026,0.05878821762476735,South Carolina,South Carolina_vs_rest,823,68394
powers,11,1848,1859,0.0016583018331406407,0.05846491934078224,South Carolina,South Carolina_vs_rest,823,68394
dynasty,2,255,257,0.004445916590087862,0.05830677006857478,South Carolina,South Carolina_vs_rest,823,68394
maximum,4,587,591,0.002930617017732118,0.05826876689176977,South Carolina,South Carolina_vs_rest,823,68394
emergence,1,105,106,0.006913114337150361,0.058249646796352104,South Carolina,South Carolina_vs_rest,823,68394
deaths,1,105,106,0.006913114337150361,0.058249646796352104,South Carolina,South Carolina_vs_rest,823,68394
emerges,1,105,106,0.006913114337150361,0.058249646796352104,South Carolina,South Carolina_vs_rest,823,68394
wore,1,105,106,0.006913114337150361,0.058249646796352104,South Carolina,South Carolina_vs_rest,823,68394
attacking,1,105,106,0.006913114337150361,0.058249646796352104,South Carolina,South Carolina_vs_rest,823,68394
pretty,5,761,766,0.0025706825553335477,0.05818622015253238,South Carolina,South Carolina_vs_rest,823,68394
remain,5,761,766,0.0025706825553335477,0.05818622015253238,South Carolina,South Carolina_vs_rest,823,68394
committed,3,418,421,0.0034652800777799087,0.05815680979935579,South Carolina,South Carolina_vs_rest,823,68394
eventual,1,106,107,0.006781473596984,0.05740810858387635,South Carolina,South Carolina_vs_rest,823,68394
filters,1,106,107,0.006781473596984,0.05740810858387635,South Carolina,South Carolina_vs_rest,823,68394
clue,1,106,107,0.006781473596984,0.05740810858387635,South Carolina,South Carolina_vs_rest,823,68394
belongs,1,106,107,0.006781473596984,0.05740810858387635,South Carolina,South Carolina_vs_rest,823,68394
adept,1,106,107,0.006781473596984,0.05740810858387635,South Carolina,South Carolina_vs_rest,823,68394
bride,1,106,107,0.006781473596984,0.05740810858387635,South Carolina,South Carolina_vs_rest,823,68394
pixel,1,106,107,0.006781473596984,0.05740810858387635,South Carolina,South Carolina_vs_rest,823,68394
glamorous,1,106,107,0.006781473596984,0.05740810858387635,South Carolina,South Carolina_vs_rest,823,68394
adequate,1,106,107,0.006781473596984,0.05740810858387635,South Carolina,South Carolina_vs_rest,823,68394
cosplay,1,106,107,0.006781473596984,0.05740810858387635,South Carolina,South Carolina_vs_rest,823,68394
mysterious,4,590,594,0.0028795106827583794,0.057397276735912134,South Carolina,South Carolina_vs_rest,823,68394
speaks,2,257,259,0.004356119432914696,0.05735012561741351,South Carolina,South Carolina_vs_rest,823,68394
implementing,2,257,259,0.004356119432914696,0.05735012561741351,South Carolina,South Carolina_vs_rest,823,68394
told,8,1303,1311,0.001934964952003071,0.05729098897556536,South Carolina,South Carolina_vs_rest,823,68394
noted,3,421,424,0.0033899136769974803,0.05709359309632446,South Carolina,South Carolina_vs_rest,823,68394
command,6,944,950,0.0022542815220401025,0.0568204481424698,South Carolina,South Carolina_vs_rest,823,68394
sons,3,422,425,0.003365027566127665,0.05674101803919208,South Carolina,South Carolina_vs_rest,823,68394
theyve,1,107,108,0.0066522651145515255,0.056575646155961924,South Carolina,South Carolina_vs_rest,823,68394
viewing,1,107,108,0.0066522651145515255,0.056575646155961924,South Carolina,South Carolina_vs_rest,823,68394
frustration,1,107,108,0.0066522651145515255,0.056575646155961924,South Carolina,South Carolina_vs_rest,823,68394
productive,1,107,108,0.0066522651145515255,0.056575646155961924,South Carolina,South Carolina_vs_rest,823,68394
gray,3,424,427,0.0033156044122968353,0.05603858387120049,South Carolina,South Carolina_vs_rest,823,68394
attractive,3,424,427,0.0033156044122968353,0.05603858387120049,South Carolina,South Carolina_vs_rest,823,68394
scan,2,260,262,0.00422398934804491,0.055930507013200514,South Carolina,South Carolina_vs_rest,823,68394
true,25,4533,4558,0.0010119360145397494,0.05585808239757992,South Carolina,South Carolina_vs_rest,823,68394
sixteen,1,108,109,0.006525422095906563,0.05575206301239174,South Carolina,South Carolina_vs_rest,823,68394
occasions,1,108,109,0.006525422095906563,0.05575206301239174,South Carolina,South Carolina_vs_rest,823,68394
snap,1,108,109,0.006525422095906563,0.05575206301239174,South Carolina,South Carolina_vs_rest,823,68394
bunny,1,108,109,0.006525422095906563,0.05575206301239174,South Carolina,South Carolina_vs_rest,823,68394
rack,1,108,109,0.006525422095906563,0.05575206301239174,South Carolina,South Carolina_vs_rest,823,68394
speakers,1,108,109,0.006525422095906563,0.05575206301239174,South Carolina,South Carolina_vs_rest,823,68394
secret,6,949,955,0.0022048299894272816,0.055719596159647215,South Carolina,South Carolina_vs_rest,823,68394
dan,10,1681,1691,0.0016530216848114065,0.05558300973138128,South Carolina,South Carolina_vs_rest,823,68394
instances,2,261,263,0.004180614580409525,0.0554613210218074,South Carolina,South Carolina_vs_rest,823,68394
consistently,2,261,263,0.004180614580409525,0.0554613210218074,South Carolina,South Carolina_vs_rest,823,68394
keen,2,261,263,0.004180614580409525,0.0554613210218074,South Carolina,South Carolina_vs_rest,823,68394
fiction,2,261,263,0.004180614580409525,0.0554613210218074,South Carolina,South Carolina_vs_rest,823,68394
kiss,2,261,263,0.004180614580409525,0.0554613210218074,South Carolina,South Carolina_vs_rest,823,68394
trying,13,2244,2257,0.0014230532685486352,0.055279255497599177,South Carolina,South Carolina_vs_rest,823,68394
works,7,1132,1139,0.002000019547121923,0.0551966381145058,South Carolina,South Carolina_vs_rest,823,68394
boys,4,598,602,0.0027457131157984094,0.05509639967282503,South Carolina,South Carolina_vs_rest,823,68394
youth,2,262,264,0.004137567790078123,0.054994115562193885,South Carolina,South Carolina_vs_rest,823,68394
sold,2,262,264,0.004137567790078123,0.054994115562193885,South Carolina,South Carolina_vs_rest,823,68394
denied,1,109,110,0.006400880170660983,0.054937168753377744,South Carolina,South Carolina_vs_rest,823,68394
shifted,1,109,110,0.006400880170660983,0.054937168753377744,South Carolina,South Carolina_vs_rest,823,68394
studios,1,109,110,0.006400880170660983,0.054937168753377744,South Carolina,South Carolina_vs_rest,823,68394
meals,1,109,110,0.006400880170660983,0.054937168753377744,South Carolina,South Carolina_vs_rest,823,68394
rural,1,109,110,0.006400880170660983,0.054937168753377744,South Carolina,South Carolina_vs_rest,823,68394
remnants,1,109,110,0.006400880170660983,0.054937168753377744,South Carolina,South Carolina_vs_rest,823,68394
germany,3,428,431,0.003218131737559915,0.054644442895582304,South Carolina,South Carolina_vs_rest,823,68394
sensitive,3,428,431,0.003218131737559915,0.054644442895582304,South Carolina,South Carolina_vs_rest,823,68394
replace,3,428,431,0.003218131737559915,0.054644442895582304,South Carolina,South Carolina_vs_rest,823,68394
spoke,2,263,265,0.004094845270937952,0.05452887323123458,South Carolina,South Carolina_vs_rest,823,68394
frank,1,110,111,0.006278577283049813,0.054130778835439756,South Carolina,South Carolina_vs_rest,823,68394
behave,1,110,111,0.006278577283049813,0.054130778835439756,South Carolina,South Carolina_vs_rest,823,68394
horns,1,110,111,0.006278577283049813,0.054130778835439756,South Carolina,South Carolina_vs_rest,823,68394
cow,1,110,111,0.006278577283049813,0.054130778835439756,South Carolina,South Carolina_vs_rest,823,68394
negatively,1,110,111,0.006278577283049813,0.054130778835439756,South Carolina,South Carolina_vs_rest,823,68394
transcends,1,110,111,0.006278577283049813,0.054130778835439756,South Carolina,South Carolina_vs_rest,823,68394
llc,1,110,111,0.006278577283049813,0.054130778835439756,South Carolina,South Carolina_vs_rest,823,68394
guilt,1,110,111,0.006278577283049813,0.054130778835439756,South Carolina,South Carolina_vs_rest,823,68394
rocket,1,110,111,0.006278577283049813,0.054130778835439756,South Carolina,South Carolina_vs_rest,823,68394
doors,2,264,266,0.0040524433724975495,0.05406557684756209,South Carolina,South Carolina_vs_rest,823,68394
union,6,957,963,0.002126773885418487,0.05397094855004718,South Carolina,South Carolina_vs_rest,823,68394
shift,3,431,434,0.0031462042776269072,0.053608073120339016,South Carolina,South Carolina_vs_rest,823,68394
pay,7,1141,1148,0.00192795685783409,0.05341701659204571,South Carolina,South Carolina_vs_rest,823,68394
oriented,1,111,112,0.006158453588808399,0.05333271433908387,South Carolina,South Carolina_vs_rest,823,68394
legislation,1,111,112,0.006158453588808399,0.05333271433908387,South Carolina,South Carolina_vs_rest,823,68394
rectangular,1,111,112,0.006158453588808399,0.05333271433908387,South Carolina,South Carolina_vs_rest,823,68394
bare,1,111,112,0.006158453588808399,0.05333271433908387,South Carolina,South Carolina_vs_rest,823,68394
rangers,3,432,435,0.003122448540656464,0.05326435077522999,South Carolina,South Carolina_vs_rest,823,68394
issues,7,1142,1149,0.0019200194640554002,0.053220193750535084,South Carolina,South Carolina_vs_rest,823,68394
one,121,23656,23777,0.00042050304475083067,0.053009177244823104,South Carolina,South Carolina_vs_rest,823,68394
seen,13,2263,2276,0.0013511113622755033,0.05270446118039052,South Carolina,South Carolina_vs_rest,823,68394
trump,2,267,269,0.0039271257092856615,0.052687194818739846,South Carolina,South Carolina_vs_rest,823,68394
predict,2,267,269,0.0039271257092856615,0.052687194818739846,South Carolina,South Carolina_vs_rest,823,68394
truths,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
historically,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
sincere,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
grief,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
adversity,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
protests,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
filtering,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
influential,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
paradise,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
excessive,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
mainstream,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
ate,1,112,113,0.006040451357540277,0.05254280174793083,South Carolina,South Carolina_vs_rest,823,68394
blue,29,5353,5382,0.000867540151610946,0.05203516083814642,South Carolina,South Carolina_vs_rest,823,68394
decision,5,786,791,0.0022621838615624057,0.05202971071485143,South Carolina,South Carolina_vs_rest,823,68394
summer,4,609,613,0.0025674341353187913,0.051986027407525934,South Carolina,South Carolina_vs_rest,823,68394
principles,4,609,613,0.0025674341353187913,0.051986027407525934,South Carolina,South Carolina_vs_rest,823,68394
split,3,436,439,0.0030285059881709486,0.05189801060130738,South Carolina,South Carolina_vs_rest,823,68394
essential,7,1149,1156,0.0018648415881852287,0.05184748847411847,South Carolina,South Carolina_vs_rest,823,68394
regional,2,269,271,0.003845119188740753,0.05177769786699875,South Carolina,South Carolina_vs_rest,823,68394
sad,2,269,271,0.003845119188740753,0.05177769786699875,South Carolina,South Carolina_vs_rest,823,68394
empathy,2,269,271,0.003845119188740753,0.05177769786699875,South Carolina,South Carolina_vs_rest,823,68394
skull,2,269,271,0.003845119188740753,0.05177769786699875,South Carolina,South Carolina_vs_rest,823,68394
paying,2,269,271,0.003845119188740753,0.05177769786699875,South Carolina,South Carolina_vs_rest,823,68394
hardest,1,113,114,0.005924514880190301,0.05176087273822273,South Carolina,South Carolina_vs_rest,823,68394
complaint,1,113,114,0.005924514880190301,0.05176087273822273,South Carolina,South Carolina_vs_rest,823,68394
funeral,1,113,114,0.005924514880190301,0.05176087273822273,South Carolina,South Carolina_vs_rest,823,68394
stolen,1,113,114,0.005924514880190301,0.05176087273822273,South Carolina,South Carolina_vs_rest,823,68394
tender,1,113,114,0.005924514880190301,0.05176087273822273,South Carolina,South Carolina_vs_rest,823,68394
exceptions,1,113,114,0.005924514880190301,0.05176087273822273,South Carolina,South Carolina_vs_rest,823,68394
threat,3,437,440,0.0030052867718737275,0.051558540375276386,South Carolina,South Carolina_vs_rest,823,68394
ball,9,1520,1529,0.0016118977499779419,0.051538289289104984,South Carolina,South Carolina_vs_rest,823,68394
wanting,2,270,272,0.003804567341383347,0.05132572833053747,South Carolina,South Carolina_vs_rest,823,68394
radio,2,270,272,0.003804567341383347,0.05132572833053747,South Carolina,South Carolina_vs_rest,823,68394
plastic,5,790,795,0.002214621659874183,0.05106401726469965,South Carolina,South Carolina_vs_rest,823,68394
slightly,5,790,795,0.002214621659874183,0.05106401726469965,South Carolina,South Carolina_vs_rest,823,68394
unfair,1,114,115,0.005810590381345904,0.05098676397840855,South Carolina,South Carolina_vs_rest,823,68394
adverse,1,114,115,0.005810590381345904,0.05098676397840855,South Carolina,South Carolina_vs_rest,823,68394
cruel,1,114,115,0.005810590381345904,0.05098676397840855,South Carolina,South Carolina_vs_rest,823,68394
islam,1,114,115,0.005810590381345904,0.05098676397840855,South Carolina,South Carolina_vs_rest,823,68394
regain,1,114,115,0.005810590381345904,0.05098676397840855,South Carolina,South Carolina_vs_rest,823,68394
anybody,1,114,115,0.005810590381345904,0.05098676397840855,South Carolina,South Carolina_vs_rest,823,68394
endurance,1,114,115,0.005810590381345904,0.05098676397840855,South Carolina,South Carolina_vs_rest,823,68394
strike,2,272,274,0.003724350026917733,0.05042726849786363,South Carolina,South Carolina_vs_rest,823,68394
empirical,2,272,274,0.003724350026917733,0.05042726849786363,South Carolina,South Carolina_vs_rest,823,68394
anything,20,3622,3642,0.0010217037461979217,0.05041287614524821,South Carolina,South Carolina_vs_rest,823,68394
rest,11,1902,1913,0.0014084194946981654,0.05036904542689272,South Carolina,South Carolina_vs_rest,823,68394
researching,1,115,116,0.005698625936060964,0.05022031693811886,South Carolina,South Carolina_vs_rest,823,68394
tune,1,115,116,0.005698625936060964,0.05022031693811886,South Carolina,South Carolina_vs_rest,823,68394
defend,2,273,275,0.00368467812485207,0.04998074732781576,South Carolina,South Carolina_vs_rest,823,68394
jokes,2,273,275,0.00368467812485207,0.04998074732781576,South Carolina,South Carolina_vs_rest,823,68394
sought,2,273,275,0.00368467812485207,0.04998074732781576,South Carolina,South Carolina_vs_rest,823,68394
continuous,2,273,275,0.00368467812485207,0.04998074732781576,South Carolina,South Carolina_vs_rest,823,68394
install,2,273,275,0.00368467812485207,0.04998074732781576,South Carolina,South Carolina_vs_rest,823,68394
movements,3,442,445,0.00289075335848743,0.049873658009794555,South Carolina,South Carolina_vs_rest,823,68394
think,29,5381,5410,0.0008257871203172229,0.0496591430394001,South Carolina,South Carolina_vs_rest,823,68394
thousand,3,443,446,0.002868154312260174,0.049539145112708446,South Carolina,South Carolina_vs_rest,823,68394
signal,2,274,276,0.0036452931805044386,0.04953601172188323,South Carolina,South Carolina_vs_rest,823,68394
dry,2,274,276,0.0036452931805044386,0.04953601172188323,South Carolina,South Carolina_vs_rest,823,68394
lightly,1,116,117,0.005588571390937602,0.049461377706057276,South Carolina,South Carolina_vs_rest,823,68394
convergence,1,116,117,0.005588571390937602,0.049461377706057276,South Carolina,South Carolina_vs_rest,823,68394
nancy,1,116,117,0.005588571390937602,0.049461377706057276,South Carolina,South Carolina_vs_rest,823,68394
sensory,1,116,117,0.005588571390937602,0.049461377706057276,South Carolina,South Carolina_vs_rest,823,68394
drops,1,116,117,0.005588571390937602,0.049461377706057276,South Carolina,South Carolina_vs_rest,823,68394
distinction,1,116,117,0.005588571390937602,0.049461377706057276,South Carolina,South Carolina_vs_rest,823,68394
string,13,2288,2301,0.001258257988096645,0.04935048960742514,South Carolina,South Carolina_vs_rest,823,68394
dynamic,3,444,447,0.0028456562082972425,0.049205443500824335,South Carolina,South Carolina_vs_rest,823,68394
non,2,275,277,0.003606192091510252,0.049093046712399516,South Carolina,South Carolina_vs_rest,823,68394
filter,2,275,277,0.003606192091510252,0.049093046712399516,South Carolina,South Carolina_vs_rest,823,68394
innovative,2,275,277,0.003606192091510252,0.049093046712399516,South Carolina,South Carolina_vs_rest,823,68394
led,7,1165,1172,0.0017411917902343532,0.04874257137669766,South Carolina,South Carolina_vs_rest,823,68394
running,7,1165,1172,0.0017411917902343532,0.04874257137669766,South Carolina,South Carolina_vs_rest,823,68394
aligned,1,117,118,0.005480378289222543,0.04870979681639757,South Carolina,South Carolina_vs_rest,823,68394
shame,1,117,118,0.005480378289222543,0.04870979681639757,South Carolina,South Carolina_vs_rest,823,68394
hereby,1,117,118,0.005480378289222543,0.04870979681639757,South Carolina,South Carolina_vs_rest,823,68394
universities,1,117,118,0.005480378289222543,0.04870979681639757,South Carolina,South Carolina_vs_rest,823,68394
