token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
expedition,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
arr,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
embraced,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
elevated,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
spectroscopy,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
coins,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
rituals,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
oppression,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
filtered,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
moscow,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
statue,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
watson,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
sheriff,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
stoic,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
volunteers,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
settling,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
bypass,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
drawer,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
socialist,0,79,79,-0.0006527873711430487,-0.004737395684127468,New Hampshire,New Hampshire_vs_rest,344,68873
harmonious,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
legality,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
evilbot,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
rem,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
amatsumagatsuchi,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
weaponry,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
domains,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
financing,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
educated,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
hal,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
transformer,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
ltd,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
isaac,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
flustered,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
adjacent,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
instrumental,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
taxation,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
liberation,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
joffrey,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
exponentially,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
analyzes,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
suspended,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
beijing,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
ttl,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
corps,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
cal,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
physiological,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
hugh,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
electoral,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
prompting,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
promoted,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
deficit,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
aws,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
landscapes,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
observer,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
elementals,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
extensions,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
surreal,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
celebrating,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
judges,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
detailing,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
consultation,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
blocked,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
hyrule,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
germans,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
paired,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
lustful,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
progresses,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
acute,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
punctuation,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
stagewait,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
morrison,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
deployment,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
marscom,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
pittsburgh,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
poses,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
justin,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
oak,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
proteins,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
kanyakumari,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
rental,0,80,80,-0.000652787477186223,-0.004767285686823777,New Hampshire,New Hampshire_vs_rest,344,68873
dark,1,2768,2769,-0.00011116608321426469,-0.004776693168426918,New Hampshire,New Hampshire_vs_rest,344,68873
employing,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
snack,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
anytown,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
defending,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
archive,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
terrain,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
constructs,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
closes,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
fixing,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
dob,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
combos,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
lush,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
packing,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
unto,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
parentheses,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
stephanie,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
updating,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
exploitation,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
wounded,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
sigh,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
disputes,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
instincts,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
directories,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
affordable,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
warrant,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
insects,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
streak,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
commanding,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
hire,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
occurring,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
proactive,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
owns,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
uptown,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
componentbase,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
organ,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
routes,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
niit,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
interstellar,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
violates,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
kitten,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
merry,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
witches,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
reside,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
hiking,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
sampling,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
mug,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
outlines,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
workshop,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
massachusetts,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
privately,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
weaker,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
reactants,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
props,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
servants,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
symbolic,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
swords,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
graphs,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
targeting,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
immigrant,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
participant,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
darksied,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
overlap,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
projectile,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
clearing,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
beaten,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
longest,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
storms,0,81,81,-0.0006527875832276209,-0.004796989467996833,New Hampshire,New Hampshire_vs_rest,344,68873
hairdressing,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
gracefully,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
gifted,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
sar,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
ptsd,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
determines,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
negotiation,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
dusty,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
junior,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
reimu,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
oversight,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
scissors,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
onset,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
diligent,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
midi,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
accidents,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
silently,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
lavender,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
accountability,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
glimpse,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
mixing,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
failures,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
compact,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
titans,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
privileged,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
locally,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
diaspora,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
precautions,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
hammer,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
gnome,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
battling,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
seattle,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
arbitrary,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
howard,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
blocking,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
deploy,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
colleague,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
multitude,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
selfesteem,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
addicts,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
thankfully,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
sassy,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
transcendence,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
magellan,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
extracted,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
atheist,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
contrary,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
ellen,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
cataclysm,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
dirt,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
charisma,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
disappointed,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
jumps,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
marble,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
gasps,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
deoxys,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
abandon,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
distract,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
recruitment,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
les,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
rebel,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
complement,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
descendants,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
assertive,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
remainder,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
hum,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
backyard,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
victorious,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
prospects,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
selfish,0,82,82,-0.0006527876892707951,-0.004826510465861599,New Hampshire,New Hampshire_vs_rest,344,68873
lair,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
profiles,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
rays,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
chi,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
nationality,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
motorcycle,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
rotating,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
lacked,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
reception,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
davis,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
werent,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
keychains,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
telepathically,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
bounce,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
guanis,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
criminals,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
imply,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
blessings,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
loc,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
informative,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
blasts,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
trim,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
crossvalidationdf,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
hesitation,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
wed,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
unspoken,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
expresses,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
tokensthe,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
peninsula,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
modules,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
godzilla,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
lou,0,83,83,-0.0006527877953139694,-0.004855852014082419,New Hampshire,New Hampshire_vs_rest,344,68873
