state,topic,topic_proportion,topic_zscore,rank_within_topic_desc
New Jersey,topic_merged_22,0.0,-0.25813527393278957,24.0
New York,topic_merged_22,0.0025454545454545456,-0.2201224528410539,14.0
North Carolina,topic_merged_22,0.00684931506849315,-0.15585028567224837,7.0
Ohio,topic_merged_22,0.004434589800443459,-0.19191084694370303,10.0
Oklahoma,topic_merged_22,0.0,-0.25813527393278957,24.0
Oregon,topic_merged_22,0.0,-0.25813527393278957,24.0
Pennsylvania,topic_merged_22,0.00046274872744099955,-0.25122476570232266,22.0
South Carolina,topic_merged_22,0.005263157894736842,-0.1795373355852158,8.0
Tennessee,topic_merged_22,0.0446927374301676,0.4092885600801275,2.0
Texas,topic_merged_22,0.0022522522522522522,-0.22450102103630531,17.0
Utah,topic_merged_22,0.0,-0.25813527393278957,24.0
Virginia,topic_merged_22,0.001567398119122257,-0.23472836439354344,20.0
Washington,topic_merged_22,0.0,-0.25813527393278957,24.0
Wisconsin,topic_merged_22,0.003669724770642202,-0.20333304169044455,12.0
Alabama,topic_merged_23,0.0,-0.24706214537114288,4.0
Arizona,topic_merged_23,0.0,-0.24706214537114288,4.0
Arkansas,topic_merged_23,0.0,-0.24706214537114288,4.0
California,topic_merged_23,0.0,-0.24706214537114288,4.0
Colorado,topic_merged_23,0.0,-0.24706214537114288,4.0
Connecticut,topic_merged_23,0.0,-0.24706214537114288,4.0
District of Columbia,topic_merged_23,0.0,-0.24706214537114288,4.0
Florida,topic_merged_23,0.0,-0.24706214537114288,4.0
Georgia,topic_merged_23,0.0,-0.24706214537114288,4.0
Illinois,topic_merged_23,0.0,-0.24706214537114288,4.0
Indiana,topic_merged_23,0.0,-0.24706214537114288,4.0
Iowa,topic_merged_23,0.0,-0.24706214537114288,4.0
Kansas,topic_merged_23,0.0,-0.24706214537114288,4.0
Kentucky,topic_merged_23,0.046511627906976744,4.783601060028752,1.0
Louisiana,topic_merged_23,0.0,-0.24706214537114288,4.0
Maryland,topic_merged_23,0.0,-0.24706214537114288,4.0
Massachusetts,topic_merged_23,0.0,-0.24706214537114288,4.0
Michigan,topic_merged_23,0.03308957952468007,3.331882253863535,2.0
Minnesota,topic_merged_23,0.0,-0.24706214537114288,4.0
Missouri,topic_merged_23,0.0,-0.24706214537114288,4.0
Nebraska,topic_merged_23,0.0,-0.24706214537114288,4.0
Nevada,topic_merged_23,0.0,-0.24706214537114288,4.0
New Jersey,topic_merged_23,0.0,-0.24706214537114288,4.0
New York,topic_merged_23,0.0,-0.24706214537114288,4.0
North Carolina,topic_merged_23,0.0,-0.24706214537114288,4.0
Ohio,topic_merged_23,0.0,-0.24706214537114288,4.0
Oklahoma,topic_merged_23,0.0,-0.24706214537114288,4.0
Oregon,topic_merged_23,0.0,-0.24706214537114288,4.0
Pennsylvania,topic_merged_23,0.0,-0.24706214537114288,4.0
South Carolina,topic_merged_23,0.002631578947368421,0.03756748335543007,3.0
Tennessee,topic_merged_23,0.0,-0.24706214537114288,4.0
Texas,topic_merged_23,0.0,-0.24706214537114288,4.0
Utah,topic_merged_23,0.0,-0.24706214537114288,4.0
Virginia,topic_merged_23,0.0,-0.24706214537114288,4.0
Washington,topic_merged_23,0.0,-0.24706214537114288,4.0
Wisconsin,topic_merged_23,0.0,-0.24706214537114288,4.0
Alabama,topic_merged_24,0.03225806451612903,0.06899379583680006,2.0
Arizona,topic_merged_24,0.00333889816360601,-0.1700908184546808,12.0
Arkansas,topic_merged_24,0.0,-0.19769462867082943,25.0
California,topic_merged_24,0.001358464934623875,-0.1864637356027547,22.0
Colorado,topic_merged_24,0.0,-0.19769462867082943,25.0
Connecticut,topic_merged_24,0.001969796454366382,-0.18140964936734322,19.0
District of Columbia,topic_merged_24,0.0,-0.19769462867082943,25.0
Florida,topic_merged_24,0.001838235294117647,-0.18249731036249026,20.0
Georgia,topic_merged_24,0.0006101281269066504,-0.19265049129454115,23.0
Illinois,topic_merged_24,0.0035971223021582736,-0.1679559914055902,11.0
Indiana,topic_merged_24,0.0,-0.19769462867082943,25.0
Iowa,topic_merged_24,0.0,-0.19769462867082943,25.0
Kansas,topic_merged_24,0.013888888888888888,-0.08287044589671118,3.0
Kentucky,topic_merged_24,0.0,-0.19769462867082943,25.0
Louisiana,topic_merged_24,0.0,-0.19769462867082943,25.0
Maryland,topic_merged_24,0.0,-0.19769462867082943,25.0
Massachusetts,topic_merged_24,0.7386900742741391,5.909308226664584,1.0
Michigan,topic_merged_24,0.00018281535648994517,-0.1961832317494882,24.0
Minnesota,topic_merged_24,0.009708737864077669,-0.11742918051804775,4.0
Missouri,topic_merged_24,0.003305785123966942,-0.17036457525021284,13.0
Nebraska,topic_merged_24,0.008771929824561403,-0.12517409218191264,5.0
Nevada,topic_merged_24,0.0,-0.19769462867082943,25.0
New Jersey,topic_merged_24,0.0,-0.19769462867082943,25.0
New York,topic_merged_24,0.0025454545454545456,-0.17665048753695467,17.0
North Carolina,topic_merged_24,0.0045662100456621,-0.1599442124163248,9.0
Ohio,topic_merged_24,0.0022172949002217295,-0.17936349527895248,18.0
Oklahoma,topic_merged_24,0.0,-0.19769462867082943,25.0
Oregon,topic_merged_24,0.0029239766081871343,-0.17352111650785718,15.0
Pennsylvania,topic_merged_24,0.002776492364645997,-0.17474041906489743,16.0
South Carolina,topic_merged_24,0.005263157894736842,-0.15418230677747938,8.0
Tennessee,topic_merged_24,0.0,-0.19769462867082943,25.0
Texas,topic_merged_24,0.0016891891891891893,-0.1837295253604637,21.0
Utah,topic_merged_24,0.006993006993006993,-0.13988105412721746,6.0
Virginia,topic_merged_24,0.003918495297805642,-0.16529909121104686,10.0
Washington,topic_merged_24,0.0029411764705882353,-0.17337891937748676,14.0
Wisconsin,topic_merged_24,0.005504587155963303,-0.15218632870897705,7.0
Alabama,topic_merged_25,0.0,-1.150351990920126,32.0
Arizona,topic_merged_25,0.00667779632721202,-0.5973332678093906,26.0
Arkansas,topic_merged_25,0.0,-1.150351990920126,32.0
California,topic_merged_25,0.011716760061130923,-0.18003373464190356,17.0
Colorado,topic_merged_25,0.0,-1.150351990920126,32.0
Connecticut,topic_merged_25,0.0016414970453053185,-1.0144121455724033,29.0
District of Columbia,topic_merged_25,0.01639344262295082,0.2072636449131959,13.0
Florida,topic_merged_25,0.00857843137254902,-0.43993302462009115,23.0
Georgia,topic_merged_25,0.007931665649786455,-0.49349463935464455,24.0
Illinois,topic_merged_25,0.013189448441247002,-0.05807370357700981,15.0
Indiana,topic_merged_25,0.0,-1.150351990920126,32.0
Iowa,topic_merged_25,0.011363636363636364,-0.2092775160811188,20.0
Kansas,topic_merged_25,0.027777777777777776,1.150052280908558,6.0
Kentucky,topic_merged_25,0.023255813953488372,0.7755678645643538,8.0
Louisiana,topic_merged_25,0.011627906976744186,-0.18739206317788612,18.0
Maryland,topic_merged_25,0.01,-0.3222064530617997,21.0
Massachusetts,topic_merged_25,0.0013504388926401081,-1.0385159966111015,30.0
Michigan,topic_merged_25,0.0005484460694698354,-1.1049326744013879,31.0
Minnesota,topic_merged_25,0.0,-1.150351990920126,32.0
Missouri,topic_merged_25,0.02975206611570248,1.3135520886583656,4.0
Nebraska,topic_merged_25,0.05263157894736842,3.208308734650012,1.0
Nevada,topic_merged_25,0.03592814371257485,1.8250211989900282,2.0
New Jersey,topic_merged_25,0.005069708491761723,-0.7305063443506324,28.0
New York,topic_merged_25,0.00909090909090909,-0.3974924110489203,22.0
North Carolina,topic_merged_25,0.01141552511415525,-0.20498037236039282,19.0
Ohio,topic_merged_25,0.01662971175166297,0.22683016738086,12.0
Oklahoma,topic_merged_25,0.025,0.9200118537256899,7.0
Oregon,topic_merged_25,0.03508771929824561,1.7554218261266328,3.0
Pennsylvania,topic_merged_25,0.005321610365571495,-0.709645203073261,27.0
South Carolina,topic_merged_25,0.015789473684210527,0.1572462267509156,14.0
Tennessee,topic_merged_25,0.027932960893854747,1.1629037014215675,5.0
Texas,topic_merged_25,0.021396396396396396,0.6215810292722389,9.0
Utah,topic_merged_25,0.006993006993006993,-0.5712292371730446,25.0
Virginia,topic_merged_25,0.018025078369905956,0.3423868312382992,11.0
Washington,topic_merged_25,0.011764705882352941,-0.17606312285150683,16.0
Wisconsin,topic_merged_25,0.02018348623853211,0.5211344157664043,10.0
Alabama,topic_merged_26,0.0,-0.6007392765899422,26.0
Arizona,topic_merged_26,0.00667779632721202,-0.011194680581243614,11.0
Arkansas,topic_merged_26,0.0,-0.6007392765899422,26.0
California,topic_merged_26,0.003226354219731703,-0.31590284225580234,16.0
Colorado,topic_merged_26,0.0,-0.6007392765899422,26.0
Connecticut,topic_merged_26,0.0013131976362442547,-0.48480453824154746,24.0
District of Columbia,topic_merged_26,0.01639344262295082,0.8465443832838712,3.0
Florida,topic_merged_26,0.0030637254901960784,-0.33026040633166215,18.0
Georgia,topic_merged_26,0.0018303843807199512,-0.4391450668541839,23.0
Illinois,topic_merged_26,0.009592326139088728,0.24611255316835617,9.0
Indiana,topic_merged_26,0.015873015873015872,0.8005988702720038,4.0
Iowa,topic_merged_26,0.0,-0.6007392765899422,26.0
Kansas,topic_merged_26,0.013888888888888888,0.6254316019142606,7.0
Kentucky,topic_merged_26,0.0,-0.6007392765899422,26.0
Louisiana,topic_merged_26,0.0,-0.6007392765899422,26.0
Maryland,topic_merged_26,0.015,0.7235252721945968,5.0
Massachusetts,topic_merged_26,0.0,-0.6007392765899422,26.0
Michigan,topic_merged_26,0.00036563071297989033,-0.56845982384687,25.0
Minnesota,topic_merged_26,0.02912621359223301,1.970648196778095,2.0
Missouri,topic_merged_26,0.008264462809917356,0.12888306433817856,10.0
Nebraska,topic_merged_26,0.0,-0.6007392765899422,26.0
Nevada,topic_merged_26,0.0,-0.6007392765899422,26.0
New Jersey,topic_merged_26,0.0025348542458808617,-0.3769514356462094,21.0
New York,topic_merged_26,0.0047272727272727275,-0.18339529757905712,14.0
North Carolina,topic_merged_26,0.06164383561643835,4.841443800606794,1.0
Ohio,topic_merged_26,0.004434589800443459,-0.20923460584802375,15.0
Oklahoma,topic_merged_26,0.0,-0.6007392765899422,26.0
Oregon,topic_merged_26,0.011695906432748537,0.4318256737293865,8.0
Pennsylvania,topic_merged_26,0.002776492364645997,-0.3556185826918323,19.0
South Carolina,topic_merged_26,0.002631578947368421,-0.3684121627680932,20.0
Tennessee,topic_merged_26,0.0,-0.6007392765899422,26.0
Texas,topic_merged_26,0.005067567567567568,-0.15335260470327355,13.0
Utah,topic_merged_26,0.013986013986013986,0.6340062234422622,6.0
Virginia,topic_merged_26,0.003134796238244514,-0.32398597485858605,17.0
Washington,topic_merged_26,0.0058823529411764705,-0.0814198456940445,12.0
Wisconsin,topic_merged_26,0.001834862385321101,-0.4387497293380108,22.0
Alabama,topic_merged_27,0.0,-0.3050619282834688,13.0
Arizona,topic_merged_27,0.01001669449081803,2.0625708750426783,2.0
Arkansas,topic_merged_27,0.0,-0.3050619282834688,13.0
California,topic_merged_27,0.0005094243504839531,-0.18464996961541288,11.0
Colorado,topic_merged_27,0.0,-0.3050619282834688,13.0
Connecticut,topic_merged_27,0.0,-0.3050619282834688,13.0
District of Columbia,topic_merged_27,0.0,-0.3050619282834688,13.0
Florida,topic_merged_27,0.0006127450980392157,-0.16022818142967363,10.0
Georgia,topic_merged_27,0.0,-0.3050619282834688,13.0
Illinois,topic_merged_27,0.001199040767386091,-0.021646250986833666,5.0
Indiana,topic_merged_27,0.0,-0.3050619282834688,13.0
Iowa,topic_merged_27,0.0,-0.3050619282834688,13.0
Kansas,topic_merged_27,0.0,-0.3050619282834688,13.0
Kentucky,topic_merged_27,0.0,-0.3050619282834688,13.0
Louisiana,topic_merged_27,0.0,-0.3050619282834688,13.0
Maryland,topic_merged_27,0.0,-0.3050619282834688,13.0
Massachusetts,topic_merged_27,0.0,-0.3050619282834688,13.0
Michigan,topic_merged_27,0.02413162705667276,5.398898781448152,1.0
Minnesota,topic_merged_27,0.0,-0.3050619282834688,13.0
Missouri,topic_merged_27,0.0,-0.3050619282834688,13.0
Nebraska,topic_merged_27,0.0,-0.3050619282834688,13.0
Nevada,topic_merged_27,0.0,-0.3050619282834688,13.0
New Jersey,topic_merged_27,0.0,-0.3050619282834688,13.0
New York,topic_merged_27,0.0003636363636363636,-0.21910968287787108,12.0
North Carolina,topic_merged_27,0.001141552511415525,-0.03523467387091891,6.0
Ohio,topic_merged_27,0.0011086474501108647,-0.04301239960786601,8.0
Oklahoma,topic_merged_27,0.0,-0.3050619282834688,13.0
Oregon,topic_merged_27,0.0029239766081871343,0.3860745479311326,3.0
Pennsylvania,topic_merged_27,0.0025451180009254974,0.2965242409713509,4.0
South Carolina,topic_merged_27,0.0,-0.3050619282834688,13.0
Tennessee,topic_merged_27,0.0,-0.3050619282834688,13.0
Texas,topic_merged_27,0.0011261261261261261,-0.038880988119737135,7.0
Utah,topic_merged_27,0.0,-0.3050619282834688,13.0
Virginia,topic_merged_27,0.0007836990595611285,-0.11982002008174958,9.0
Washington,topic_merged_27,0.0,-0.3050619282834688,13.0
Wisconsin,topic_merged_27,0.0,-0.3050619282834688,13.0
Alabama,topic_merged_28,0.0,-0.7280865596554954,32.0
Arizona,topic_merged_28,0.00667779632721202,-0.25504770333990723,15.0
Arkansas,topic_merged_28,0.03361344537815126,1.6530081876809524,2.0
California,topic_merged_28,0.005094243504839531,-0.36722273523746524,19.0
Colorado,topic_merged_28,0.0,-0.7280865596554954,32.0
Connecticut,topic_merged_28,0.00032829940906106366,-0.7048306277010439,31.0
District of Columbia,topic_merged_28,0.0,-0.7280865596554954,32.0
Florida,topic_merged_28,0.003676470588235294,-0.4676543216655714,20.0
Georgia,topic_merged_28,0.003050640634533252,-0.5119865940262722,22.0
Illinois,topic_merged_28,0.008393285371702638,-0.13352663023964975,14.0
Indiana,topic_merged_28,0.023809523809523808,0.9585222197078217,3.0
Iowa,topic_merged_28,0.011363636363636364,0.07688581231336059,12.0
Kansas,topic_merged_28,0.013888888888888888,0.25576856163977296,11.0
Kentucky,topic_merged_28,0.023255813953488372,0.9192987597226284,4.0
Louisiana,topic_merged_28,0.023255813953488372,0.9192987597226284,4.0
Maryland,topic_merged_28,0.02,0.6886648150096911,8.0
Massachusetts,topic_merged_28,0.0013504388926401081,-0.6324247517780351,27.0
Michigan,topic_merged_28,0.00036563071297989033,-0.7021861688937917,30.0
Minnesota,topic_merged_28,0.0,-0.7280865596554954,32.0
Missouri,topic_merged_28,0.003305785123966942,-0.49391277871910094,21.0
Nebraska,topic_merged_28,0.008771929824561403,-0.1067043777847996,13.0
Nevada,topic_merged_28,0.005988023952095809,-0.3039095013725054,16.0
New Jersey,topic_merged_28,0.0025348542458808617,-0.5485236477841156,25.0
New York,topic_merged_28,0.0025454545454545456,-0.5477727483344716,24.0
North Carolina,topic_merged_28,0.001141552511415525,-0.6472217551654733,28.0
Ohio,topic_merged_28,0.018847006651884702,0.6069895694635828,9.0
Oklahoma,topic_merged_28,0.075,4.584731095338954,1.0
Oregon,topic_merged_28,0.02046783625730994,0.7218051980427947,7.0
Pennsylvania,topic_merged_28,0.00046274872744099955,-0.6953065648691653,29.0
South Carolina,topic_merged_28,0.002631578947368421,-0.5416719050942866,23.0
Tennessee,topic_merged_28,0.0223463687150838,0.8548758701380091,6.0
Texas,topic_merged_28,0.00563063063063063,-0.3292263753466028,18.0
Utah,topic_merged_28,0.013986013986013986,0.26264866738309656,10.0
Virginia,topic_merged_28,0.0023510971786833857,-0.561540551661939,26.0
Washington,topic_merged_28,0.0058823529411764705,-0.31139497887161705,17.0
Wisconsin,topic_merged_28,0.0,-0.7280865596554954,32.0
Alabama,topic_merged_29,0.0,-0.18325035294593342,4.0
Arizona,topic_merged_29,0.0,-0.18325035294593342,4.0
Arkansas,topic_merged_29,0.0,-0.18325035294593342,4.0
California,topic_merged_29,0.027678723042961453,5.906070773738432,1.0
Colorado,topic_merged_29,0.0,-0.18325035294593342,4.0
Connecticut,topic_merged_29,0.0,-0.18325035294593342,4.0
District of Columbia,topic_merged_29,0.0,-0.18325035294593342,4.0
Florida,topic_merged_29,0.0,-0.18325035294593342,4.0
Georgia,topic_merged_29,0.0,-0.18325035294593342,4.0
Illinois,topic_merged_29,0.001199040767386091,0.08053870499822091,2.0
Indiana,topic_merged_29,0.0,-0.18325035294593342,4.0
Iowa,topic_merged_29,0.0,-0.18325035294593342,4.0
Kansas,topic_merged_29,0.0,-0.18325035294593342,4.0
Kentucky,topic_merged_29,0.0,-0.18325035294593342,4.0
Louisiana,topic_merged_29,0.0,-0.18325035294593342,4.0
Maryland,topic_merged_29,0.0,-0.18325035294593342,4.0
Massachusetts,topic_merged_29,0.0,-0.18325035294593342,4.0
Michigan,topic_merged_29,0.0,-0.18325035294593342,4.0
Minnesota,topic_merged_29,0.0,-0.18325035294593342,4.0
Missouri,topic_merged_29,0.0,-0.18325035294593342,4.0
Nebraska,topic_merged_29,0.0,-0.18325035294593342,4.0
Nevada,topic_merged_29,0.0,-0.18325035294593342,4.0
New Jersey,topic_merged_29,0.0,-0.18325035294593342,4.0
New York,topic_merged_29,0.0,-0.18325035294593342,4.0
North Carolina,topic_merged_29,0.0,-0.18325035294593342,4.0
Ohio,topic_merged_29,0.0011086474501108647,0.06065216847914942,3.0
Oklahoma,topic_merged_29,0.0,-0.18325035294593342,4.0
Oregon,topic_merged_29,0.0,-0.18325035294593342,4.0
Pennsylvania,topic_merged_29,0.0,-0.18325035294593342,4.0
South Carolina,topic_merged_29,0.0,-0.18325035294593342,4.0
Tennessee,topic_merged_29,0.0,-0.18325035294593342,4.0
Texas,topic_merged_29,0.0,-0.18325035294593342,4.0
Utah,topic_merged_29,0.0,-0.18325035294593342,4.0
Virginia,topic_merged_29,0.0,-0.18325035294593342,4.0
Washington,topic_merged_29,0.0,-0.18325035294593342,4.0
Wisconsin,topic_merged_29,0.0,-0.18325035294593342,4.0
Alabama,topic_merged_30,0.0,-0.46937059025983885,20.0
Arizona,topic_merged_30,0.001669449081803005,-0.2947750081963198,15.0
Arkansas,topic_merged_30,0.0,-0.46937059025983885,20.0
California,topic_merged_30,0.0023773136355917813,-0.22074458394557997,14.0
Colorado,topic_merged_30,0.0,-0.46937059025983885,20.0
Connecticut,topic_merged_30,0.0,-0.46937059025983885,20.0
District of Columbia,topic_merged_30,0.0,-0.46937059025983885,20.0
Florida,topic_merged_30,0.0030637254901960784,-0.14895774204890783,11.0
Georgia,topic_merged_30,0.0024405125076266015,-0.2141350718802223,13.0
Illinois,topic_merged_30,0.001199040767386091,-0.34397160506074065,17.0
Indiana,topic_merged_30,0.0,-0.46937059025983885,20.0
Iowa,topic_merged_30,0.0,-0.46937059025983885,20.0
Kansas,topic_merged_30,0.0,-0.46937059025983885,20.0
Kentucky,topic_merged_30,0.0,-0.46937059025983885,20.0
Louisiana,topic_merged_30,0.0,-0.46937059025983885,20.0
Maryland,topic_merged_30,0.0,-0.46937059025983885,20.0
Massachusetts,topic_merged_30,0.0006752194463200541,-0.3987542812415756,19.0
Michigan,topic_merged_30,0.0,-0.46937059025983885,20.0
Minnesota,topic_merged_30,0.02912621359223301,2.5767290307900996,2.0
Missouri,topic_merged_30,0.023140495867768594,1.950726188557798,3.0
Nebraska,topic_merged_30,0.0,-0.46937059025983885,20.0
Nevada,topic_merged_30,0.008982035928143712,0.4699954605429864,5.0
New Jersey,topic_merged_30,0.0063371356147021544,0.19338450261752416,6.0
New York,topic_merged_30,0.009818181818181818,0.5574419001813585,4.0
North Carolina,topic_merged_30,0.005707762557077625,0.1275629351742244,7.0
Ohio,topic_merged_30,0.005543237250554324,0.11035642557191223,8.0
Oklahoma,topic_merged_30,0.0,-0.46937059025983885,20.0
Oregon,topic_merged_30,0.0,-0.46937059025983885,20.0
Pennsylvania,topic_merged_30,0.0006941230911614993,-0.3967772860099213,18.0
South Carolina,topic_merged_30,0.002631578947368421,-0.19415281748076546,12.0
Tennessee,topic_merged_30,0.0,-0.46937059025983885,20.0
Texas,topic_merged_30,0.005067567567567568,0.060609580294457906,9.0
Utah,topic_merged_30,0.0,-0.46937059025983885,20.0
Virginia,topic_merged_30,0.003918495297805642,-0.05956356182704936,10.0
Washington,topic_merged_30,0.0014705882352941176,-0.31557242311859196,16.0
Wisconsin,topic_merged_30,0.047706422018348627,4.519898391496574,1.0
Alabama,topic_merged_31,0.0,-0.3097421472833581,12.0
Arizona,topic_merged_31,0.001669449081803005,0.23815997757843047,5.0
Arkansas,topic_merged_31,0.0,-0.3097421472833581,12.0
California,topic_merged_31,0.0,-0.3097421472833581,12.0
Colorado,topic_merged_31,0.004098360655737705,1.0353126592420983,2.0
Connecticut,topic_merged_31,0.0,-0.3097421472833581,12.0
District of Columbia,topic_merged_31,0.0,-0.3097421472833581,12.0
Florida,topic_merged_31,0.0,-0.3097421472833581,12.0
Georgia,topic_merged_31,0.0012202562538133007,0.09073786832641778,7.0
Illinois,topic_merged_31,0.0,-0.3097421472833581,12.0
Indiana,topic_merged_31,0.0,-0.3097421472833581,12.0
Iowa,topic_merged_31,0.0,-0.3097421472833581,12.0
Kansas,topic_merged_31,0.0,-0.3097421472833581,12.0
Kentucky,topic_merged_31,0.0,-0.3097421472833581,12.0
Louisiana,topic_merged_31,0.0,-0.3097421472833581,12.0
Maryland,topic_merged_31,0.0,-0.3097421472833581,12.0
Massachusetts,topic_merged_31,0.0,-0.3097421472833581,12.0
Michigan,topic_merged_31,0.01809872029250457,5.630137908736554,1.0
Minnesota,topic_merged_31,0.0,-0.3097421472833581,12.0
Missouri,topic_merged_31,0.001652892561983471,0.23272623749715649,6.0
Nebraska,topic_merged_31,0.0,-0.3097421472833581,12.0
Nevada,topic_merged_31,0.0,-0.3097421472833581,12.0
New Jersey,topic_merged_31,0.0,-0.3097421472833581,12.0
New York,topic_merged_31,0.0003636363636363636,-0.19039910263164486,10.0
North Carolina,topic_merged_31,0.0,-0.3097421472833581,12.0
Ohio,topic_merged_31,0.0011086474501108647,0.054108598606011464,8.0
Oklahoma,topic_merged_31,0.0,-0.3097421472833581,12.0
Oregon,topic_merged_31,0.0,-0.3097421472833581,12.0
Pennsylvania,topic_merged_31,0.00023137436372049977,-0.23380661447627538,11.0
South Carolina,topic_merged_31,0.0,-0.3097421472833581,12.0
Tennessee,topic_merged_31,0.0,-0.3097421472833581,12.0
Texas,topic_merged_31,0.0005630630630630631,-0.12494858152197783,9.0
Utah,topic_merged_31,0.0,-0.3097421472833581,12.0
Virginia,topic_merged_31,0.003134796238244514,0.7190772031624454,3.0
Washington,topic_merged_31,0.0,-0.3097421472833581,12.0
Wisconsin,topic_merged_31,0.001834862385321101,0.29244752756473613,4.0
Alabama,topic_merged_32,0.0,-0.8346641138632758,33.0
Arizona,topic_merged_32,0.00667779632721202,-0.493325708560496,24.0
Arkansas,topic_merged_32,0.04201680672268908,1.3130428690817355,3.0
California,topic_merged_32,0.00967906265919511,-0.3399147008792034,18.0
Colorado,topic_merged_32,0.00819672131147541,-0.4156852106330195,20.0
Connecticut,topic_merged_32,0.003282994090610637,-0.66685247172903,29.0
District of Columbia,topic_merged_32,0.0,-0.8346641138632758,33.0
Florida,topic_merged_32,0.003676470588235294,-0.6467397528555873,27.0
Georgia,topic_merged_32,0.0036607687614399025,-0.6475423584242596,28.0
Illinois,topic_merged_32,0.02158273381294964,0.2685465234192696,10.0
Indiana,topic_merged_32,0.023809523809523808,0.38236984313889716,8.0
Iowa,topic_merged_32,0.03409090909090909,0.9079072336625628,5.0
Kansas,topic_merged_32,0.0,-0.8346641138632758,33.0
Kentucky,topic_merged_32,0.06976744186046512,2.7315284113058826,2.0
Louisiana,topic_merged_32,0.011627906976744186,-0.24029869300174947,16.0
Maryland,topic_merged_32,0.02,0.18764441001854956,11.0
Massachusetts,topic_merged_32,0.0027008777852802163,-0.6966075947705243,30.0
Michigan,topic_merged_32,0.0018281535648994515,-0.741217265245193,32.0
Minnesota,topic_merged_32,0.02912621359223301,0.6541347073238485,6.0
Missouri,topic_merged_32,0.02809917355371901,0.6016371180368094,7.0
Nebraska,topic_merged_32,0.03508771929824561,0.9588596122451896,4.0
Nevada,topic_merged_32,0.014970059880239521,-0.06946312293376582,14.0
New Jersey,topic_merged_32,0.022813688212927757,0.3314672821996429,9.0
New York,topic_merged_32,0.008727272727272728,-0.3885658488966611,19.0
North Carolina,topic_merged_32,0.01141552511415525,-0.25115468242387784,17.0
Ohio,topic_merged_32,0.007760532150776054,-0.4379812054834101,21.0
Oklahoma,topic_merged_32,0.0,-0.8346641138632758,33.0
Oregon,topic_merged_32,0.011695906432748537,-0.23682287182712067,15.0
Pennsylvania,topic_merged_32,0.005784359093012495,-0.538994133564275,25.0
South Carolina,topic_merged_32,0.005263157894736842,-0.565635554947006,26.0
Tennessee,topic_merged_32,0.09497206703910614,4.019873569374442,1.0
Texas,topic_merged_32,0.016891891891891893,0.02877213941529294,12.0
Utah,topic_merged_32,0.006993006993006993,-0.4772135810374628,23.0
Virginia,topic_merged_32,0.016457680250783698,0.006577226321611772,13.0
Washington,topic_merged_32,0.007352941176470588,-0.4588153918478989,22.0
Wisconsin,topic_merged_32,0.001834862385321101,-0.7408743410300809,31.0
Alabama,topic_merged_33,0.0,-0.8346355426364553,35.0
Arizona,topic_merged_33,0.02671118530884808,-0.4470459991118793,20.0
Arkansas,topic_merged_33,0.03361344537815126,-0.34689155824313384,18.0
California,topic_merged_33,0.023433520122261846,-0.49460617807086155,23.0
Colorado,topic_merged_33,0.004098360655737705,-0.775166757654073,34.0
Connecticut,topic_merged_33,0.02133946158896914,-0.5249917705351469,24.0
District of Columbia,topic_merged_33,0.11475409836065574,0.8304904368702529,5.0
Florida,topic_merged_33,0.01715686274509804,-0.5856828839356975,26.0
Georgia,topic_merged_33,0.007321537522879805,-0.7283972251084407,33.0
Illinois,topic_merged_33,0.03717026378896882,-0.29528075893532735,16.0
Indiana,topic_merged_33,0.07936507936507936,0.31698219829222035,9.0
Iowa,topic_merged_33,0.3522727272727273,4.276976839258326,1.0
Kansas,topic_merged_33,0.027777777777777776,-0.43156933331141883,19.0
Kentucky,topic_merged_33,0.13953488372093023,1.190069136763728,3.0
Louisiana,topic_merged_33,0.06976744186046512,0.17771679706363636,11.0
Maryland,topic_merged_33,0.015,-0.6169797896009356,28.0
Massachusetts,topic_merged_33,0.01012829169480081,-0.6876701455834372,30.0
Michigan,topic_merged_33,0.01590493601462523,-0.6038488209534545,27.0
Minnesota,topic_merged_33,0.08737864077669903,0.4332620478617178,8.0
Missouri,topic_merged_33,0.09090909090909091,0.48449023333639146,7.0
Nebraska,topic_merged_33,0.008771929824561403,-0.7073514765338123,32.0
Nevada,topic_merged_33,0.23053892215568864,2.510572637749776,2.0
New Jersey,topic_merged_33,0.026615969581749048,-0.44842761583071694,21.0
New York,topic_merged_33,0.026545454545454546,-0.4494508160523841,22.0
North Carolina,topic_merged_33,0.07648401826484018,0.2751768967379602,10.0
Ohio,topic_merged_33,0.05543237250554324,-0.030290557287158477,14.0
Oklahoma,topic_merged_33,0.0,-0.8346355426364553,35.0
Oregon,topic_merged_33,0.014619883040935672,-0.6224954324653834,29.0
Pennsylvania,topic_merged_33,0.00925497454881999,-0.700342312319923,31.0
South Carolina,topic_merged_33,0.11578947368421053,0.8455141299184337,4.0
Tennessee,topic_merged_33,0.05027932960893855,-0.10506318609281377,15.0
Texas,topic_merged_33,0.1097972972972973,0.7585653523307498,6.0
Utah,topic_merged_33,0.055944055944055944,-0.022865834345472697,13.0
Virginia,topic_merged_33,0.02115987460815047,-0.5275976465048444,25.0
Washington,topic_merged_33,0.03529411764705882,-0.32250435902346775,17.0
Wisconsin,topic_merged_33,0.060550458715596334,0.04397483658949587,12.0
Alabama,topic_merged_34,0.06451612903225806,4.328479076876076,1.0
